display_name,component_name,topic_name,url
q_py_substring1,Call,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_substring1&act=q_py_topic_strings&sub=q_py_substring1
q_py_substring1,Str,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_substring1&act=q_py_topic_strings&sub=q_py_substring1
q_py_substring1,Assign,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_substring1&act=q_py_topic_strings&sub=q_py_substring1
ae_adl_format1,Attribute,strings,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_format1
ae_adl_format1,Int,strings,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_format1
ae_adl_format1,Str,strings,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_format1
ae_adl_format1,Assign,strings,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_format1
ae_adl_format1,Call,strings,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_format1
ae_adl_format2,Attribute,strings,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_format2
ae_adl_format2,Str,strings,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_format2
ae_adl_format2,Float,strings,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_format2
ae_adl_format2,Assign,strings,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_format2
ae_adl_format2,Call,strings,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_format2
q_py_output1,Tuple,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output1&act=q_py_topic_output_formatting&sub=q_py_output1
q_py_output1,Int,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output1&act=q_py_topic_output_formatting&sub=q_py_output1
q_py_output1,Float,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output1&act=q_py_topic_output_formatting&sub=q_py_output1
q_py_output1,Call,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output1&act=q_py_topic_output_formatting&sub=q_py_output1
q_py_output1,Str,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output1&act=q_py_topic_output_formatting&sub=q_py_output1
q_py_output1,Mod,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output1&act=q_py_topic_output_formatting&sub=q_py_output1
q_py_output2,Attribute,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output2&act=q_py_topic_output_formatting&sub=q_py_output2
q_py_output2,Float,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output2&act=q_py_topic_output_formatting&sub=q_py_output2
q_py_output2,Call,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output2&act=q_py_topic_output_formatting&sub=q_py_output2
q_py_output2,Str,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output2&act=q_py_topic_output_formatting&sub=q_py_output2
q_py_output3,Int,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output3&act=q_py_topic_output_formatting&sub=q_py_output3
q_py_output3,Attribute,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output3&act=q_py_topic_output_formatting&sub=q_py_output3
q_py_output3,Add,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output3&act=q_py_topic_output_formatting&sub=q_py_output3
q_py_output3,Call,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output3&act=q_py_topic_output_formatting&sub=q_py_output3
q_py_output3,Str,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output3&act=q_py_topic_output_formatting&sub=q_py_output3
q_py_output3,Assign,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output3&act=q_py_topic_output_formatting&sub=q_py_output3
q_py_output3,Mult,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output3&act=q_py_topic_output_formatting&sub=q_py_output3
q_py_output4,Int,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output4&act=q_py_topic_output_formatting&sub=q_py_output4
q_py_output4,Attribute,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output4&act=q_py_topic_output_formatting&sub=q_py_output4
q_py_output4,Float,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output4&act=q_py_topic_output_formatting&sub=q_py_output4
q_py_output4,Call,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output4&act=q_py_topic_output_formatting&sub=q_py_output4
q_py_output4,Str,strings,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_output4&act=q_py_topic_output_formatting&sub=q_py_output4
py_char_dict,Index,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_char_dict,NotIn,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_char_dict,For,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_char_dict,Int,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_char_dict,Attribute,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_char_dict,AugAssign,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_char_dict,List,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_char_dict,Add,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_char_dict,Dict,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_char_dict,Str,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_char_dict,In,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_char_dict,Call,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_char_dict,arg,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_char_dict,Assign,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_char_dict,FunctionDef,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_char_dict,If,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_char_dict
py_student_score,Index,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,AugAssign,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,Return,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,For,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,Int,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,Attribute,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,In,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,List,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,Add,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,Call,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,Str,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,arg,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,Dict,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,Div,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,Assign,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,FunctionDef,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
py_student_score,If,dictionary,http://pawscomp2.sis.pitt.edu/pcex/index.html?lang=PYTHON&set=py_student_score
ae_adl_dict1,arg,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict1
ae_adl_dict1,FunctionDef,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict1
ae_adl_dict1,Assign,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict1
ae_adl_dict1,Call,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict1
ae_adl_dict1,In,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict1
ae_adl_dict1,Str,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict1
ae_adl_dict1,If,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict1
ae_adl_dict1,Index,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict1
ae_adl_dict1,Dict,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict1
ae_adl_dict2,Str,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict2
ae_adl_dict2,Add,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict2
ae_adl_dict2,Int,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict2
ae_adl_dict2,Call,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict2
ae_adl_dict2,FunctionDef,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict2
ae_adl_dict2,Assign,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict2
ae_adl_dict2,Index,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict2
ae_adl_dict2,Dict,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict2
ae_adl_dict3,Dict,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict3
ae_adl_dict3,Index,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict3
ae_adl_dict3,Int,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict3
ae_adl_dict3,Str,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict3
ae_adl_dict3,Gt,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict3
ae_adl_dict3,Assign,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict3
ae_adl_dict3,If,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict3
ae_adl_dict3,For,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict3
ae_adl_dict3,Call,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict3
ae_adl_dict3,Or,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict3
ae_adl_dict3,FunctionDef,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict3
ae_adl_dict3,None,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict3
ae_adl_dict3,Eq,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_dict3
q_py_dict_access1,Index,dictionary,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_dict_access1&act=q_py_topic_dictionary&sub=q_py_dict_access1
q_py_dict_access1,Int,dictionary,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_dict_access1&act=q_py_topic_dictionary&sub=q_py_dict_access1
q_py_dict_access1,Call,dictionary,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_dict_access1&act=q_py_topic_dictionary&sub=q_py_dict_access1
q_py_dict_access1,Str,dictionary,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_dict_access1&act=q_py_topic_dictionary&sub=q_py_dict_access1
q_py_dict_access1,Dict,dictionary,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_dict_access1&act=q_py_topic_dictionary&sub=q_py_dict_access1
q_py_dict_access1,Assign,dictionary,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_dict_access1&act=q_py_topic_dictionary&sub=q_py_dict_access1
q_py_dict_access2,Index,dictionary,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_dict_access2&act=q_py_topic_dictionary&sub=q_py_dict_access2
q_py_dict_access2,Sub,dictionary,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_dict_access2&act=q_py_topic_dictionary&sub=q_py_dict_access2
q_py_dict_access2,Int,dictionary,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_dict_access2&act=q_py_topic_dictionary&sub=q_py_dict_access2
q_py_dict_access2,Add,dictionary,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_dict_access2&act=q_py_topic_dictionary&sub=q_py_dict_access2
q_py_dict_access2,Dict,dictionary,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_dict_access2&act=q_py_topic_dictionary&sub=q_py_dict_access2
q_py_dict_access2,Str,dictionary,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_dict_access2&act=q_py_topic_dictionary&sub=q_py_dict_access2
q_py_dict_access2,Call,dictionary,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_dict_access2&act=q_py_topic_dictionary&sub=q_py_dict_access2
q_py_dict_access2,Assign,dictionary,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_dict_access2&act=q_py_topic_dictionary&sub=q_py_dict_access2
ae_python_dict,Dict,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_dict
ae_python_dict,Call,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_dict
ae_python_dict,arg,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_dict
ae_python_dict,If,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_dict
ae_python_dict,Str,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_dict
ae_python_dict,Assign,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_dict
ae_python_dict,Index,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_dict
ae_python_dict,FunctionDef,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_dict
ae_python_dict,In,dictionary,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_python_dict
ps_python_add_to_list,Index,values_references,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_add_to_list
ps_python_add_to_list,For,values_references,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_add_to_list
ps_python_add_to_list,AugAssign,values_references,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_add_to_list
ps_python_add_to_list,Add,values_references,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_add_to_list
ps_python_add_to_list,Call,values_references,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_add_to_list
ps_python_add_to_list,arg,values_references,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_add_to_list
ps_python_add_to_list,FunctionDef,values_references,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_add_to_list
ae_adl_vals_refs1,arg,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs1
ae_adl_vals_refs1,Int,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs1
ae_adl_vals_refs1,Assign,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs1
ae_adl_vals_refs1,Call,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs1
ae_adl_vals_refs1,Str,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs1
ae_adl_vals_refs1,FunctionDef,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs1
ae_adl_vals_refs2,FunctionDef,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs2
ae_adl_vals_refs2,Int,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs2
ae_adl_vals_refs2,Index,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs2
ae_adl_vals_refs2,Assign,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs2
ae_adl_vals_refs2,Call,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs2
ae_adl_vals_refs2,arg,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs2
ae_adl_vals_refs2,List,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs2
ae_adl_vals_refs3,Int,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs3
ae_adl_vals_refs3,Assign,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs3
ae_adl_vals_refs3,Index,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs3
ae_adl_vals_refs3,Call,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs3
ae_adl_vals_refs3,List,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs3
ae_adl_vals_refs3,Str,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs3
ae_adl_vals_refs3,FunctionDef,values_references,http://acos.cs.hut.fi/pitt/jsvee/jsvee-python/ae?example-id=ae_adl_vals_refs3
q_py_int_ref1,Return,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_int_ref1&act=q_py_topic_references&sub=q_py_int_ref1
q_py_int_ref1,Int,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_int_ref1&act=q_py_topic_references&sub=q_py_int_ref1
q_py_int_ref1,Call,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_int_ref1&act=q_py_topic_references&sub=q_py_int_ref1
q_py_int_ref1,FunctionDef,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_int_ref1&act=q_py_topic_references&sub=q_py_int_ref1
q_py_int_ref1,arg,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_int_ref1&act=q_py_topic_references&sub=q_py_int_ref1
q_py_int_ref1,Assign,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_int_ref1&act=q_py_topic_references&sub=q_py_int_ref1
q_py_int_ref1,Mult,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_int_ref1&act=q_py_topic_references&sub=q_py_int_ref1
q_py_list_int_ref1,Index,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_int_ref1&act=q_py_topic_references&sub=q_py_list_int_ref1
q_py_list_int_ref1,Int,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_int_ref1&act=q_py_topic_references&sub=q_py_list_int_ref1
q_py_list_int_ref1,List,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_int_ref1&act=q_py_topic_references&sub=q_py_list_int_ref1
q_py_list_int_ref1,Add,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_int_ref1&act=q_py_topic_references&sub=q_py_list_int_ref1
q_py_list_int_ref1,Call,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_int_ref1&act=q_py_topic_references&sub=q_py_list_int_ref1
q_py_list_int_ref1,Assign,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_int_ref1&act=q_py_topic_references&sub=q_py_list_int_ref1
q_py_list_int_ref1,FunctionDef,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_int_ref1&act=q_py_topic_references&sub=q_py_list_int_ref1
q_py_str_ref1,Return,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_str_ref1&act=q_py_topic_references&sub=q_py_str_ref1
q_py_str_ref1,Attribute,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_str_ref1&act=q_py_topic_references&sub=q_py_str_ref1
q_py_str_ref1,Call,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_str_ref1&act=q_py_topic_references&sub=q_py_str_ref1
q_py_str_ref1,Str,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_str_ref1&act=q_py_topic_references&sub=q_py_str_ref1
q_py_str_ref1,arg,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_str_ref1&act=q_py_topic_references&sub=q_py_str_ref1
q_py_str_ref1,Assign,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_str_ref1&act=q_py_topic_references&sub=q_py_str_ref1
q_py_str_ref1,FunctionDef,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_str_ref1&act=q_py_topic_references&sub=q_py_str_ref1
q_py_list_str_ref1,Index,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_str_ref1&act=q_py_topic_references&sub=q_py_list_str_ref1
q_py_list_str_ref1,Return,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_str_ref1&act=q_py_topic_references&sub=q_py_list_str_ref1
q_py_list_str_ref1,Int,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_str_ref1&act=q_py_topic_references&sub=q_py_list_str_ref1
q_py_list_str_ref1,Attribute,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_str_ref1&act=q_py_topic_references&sub=q_py_list_str_ref1
q_py_list_str_ref1,List,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_str_ref1&act=q_py_topic_references&sub=q_py_list_str_ref1
q_py_list_str_ref1,Call,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_str_ref1&act=q_py_topic_references&sub=q_py_list_str_ref1
q_py_list_str_ref1,Str,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_str_ref1&act=q_py_topic_references&sub=q_py_list_str_ref1
q_py_list_str_ref1,arg,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_str_ref1&act=q_py_topic_references&sub=q_py_list_str_ref1
q_py_list_str_ref1,Assign,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_str_ref1&act=q_py_topic_references&sub=q_py_list_str_ref1
q_py_list_str_ref1,FunctionDef,values_references,http://adapt2.sis.pitt.edu/quizpet/displayQuiz.jsp?rdfID=q_py_list_str_ref1&act=q_py_topic_references&sub=q_py_list_str_ref1
ps_python_try_except,Return,exceptions,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_try_except
ps_python_try_except,Raise,exceptions,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_try_except
ps_python_try_except,Int,exceptions,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_try_except
ps_python_try_except,Float,exceptions,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_try_except
ps_python_try_except,Add,exceptions,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_try_except
ps_python_try_except,ExceptHandler,exceptions,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_try_except
ps_python_try_except,Lt,exceptions,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_try_except
ps_python_try_except,Call,exceptions,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_try_except
ps_python_try_except,USub,exceptions,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_try_except
ps_python_try_except,Str,exceptions,http://acos.cs.hut.fi/pitt/jsparsons/jsparsons-python/ps?example-id=ps_python_try_except
